"taxa","datasetID","site","system","nTime","spRichTotal","spRichCore33","spRichTrans33","propCore33","color","pch","abbrev","level_trans","pTrans"
"Mammal",318,"KrugerNP_North","Terrestrial",14,11,11,0,1,"purple4",17,"M","propTrans25",0
"Mammal",318,"KrugerNP_South","Terrestrial",14,11,10,0,0.909090909090909,"purple4",17,"M","propTrans25",0
"Mammal",318,"KrugerNP_FarNorth","Terrestrial",14,11,11,0,1,"purple4",17,"M","propTrans25",0
"Mammal",231,"N01B-E","Terrestrial",33,12,2,7,0.166666666666667,"purple4",17,"M","propTrans25",0.5
"Mammal",231,"001D-W","Terrestrial",33,10,1,7,0.1,"purple4",17,"M","propTrans25",0.6
"Mammal",318,"KrugerNP_Central","Terrestrial",14,11,11,0,1,"purple4",17,"M","propTrans25",0
"Mammal",231,"001D-E","Terrestrial",33,10,1,6,0.1,"purple4",17,"M","propTrans25",0.6
"Mammal",254,"1","Terrestrial",15,20,11,8,0.55,"purple4",17,"M","propTrans25",0.25
"Mammal",316,"Jornada","Terrestrial",7,15,12,3,0.8,"purple4",17,"M","propTrans25",0.133333333333333
"Mammal",234,"1","Terrestrial",11,17,9,5,0.529411764705882,"purple4",17,"M","propTrans25",0.294117647058824
"Mammal",232,"maxgrain","Terrestrial",16,24,17,5,0.708333333333333,"purple4",17,"M","propTrans25",0.0833333333333333
"Plankton",33," L4_Station_English_Channel_10L_sample_at_10m_subsample_analyzed ","Marine",18,157,80,47,0.509554140127389,"red",18,"Pn","propTrans25",0.159235668789809
"Plankton",277,"AL","Freshwater",10,55,40,9,0.727272727272727,"red",18,"Pn","propTrans25",0.109090909090909
"Plankton",277,"CR","Freshwater",28,68,19,36,0.279411764705882,"red",18,"Pn","propTrans25",0.470588235294118
"Plankton",277,"SP","Freshwater",21,64,27,27,0.421875,"red",18,"Pn","propTrans25",0.390625
"Plankton",277,"BM","Freshwater",19,69,33,26,0.478260869565217,"red",18,"Pn","propTrans25",0.333333333333333
"Plankton",277,"CB","Freshwater",17,73,20,46,0.273972602739726,"red",18,"Pn","propTrans25",0.534246575342466
"Plankton",326,"3","Freshwater",21,58,20,31,0.344827586206897,"red",18,"Pn","propTrans25",0.413793103448276
"Plankton",326,"9","Freshwater",21,56,19,29,0.339285714285714,"red",18,"Pn","propTrans25",0.410714285714286
"Plankton",277,"TB","Freshwater",10,54,15,25,0.277777777777778,"red",18,"Pn","propTrans25",0.444444444444444
"Plankton",277,"TR","Freshwater",19,71,36,23,0.507042253521127,"red",18,"Pn","propTrans25",0.28169014084507
"Plankton",280,"MO_NA","Freshwater",14,229,40,142,0.174672489082969,"red",18,"Pn","propTrans25",0.563318777292576
"Plankton",260,"1","Marine",18,49,18,18,0.36734693877551,"red",18,"Pn","propTrans25",0.306122448979592
"Plankton",329,"3","Freshwater",6,96,11,79,0.114583333333333,"red",18,"Pn","propTrans25",0.645833333333333
"Plankton",314,"OneidaLake_Buoy 109","Freshwater",12,28,15,10,0.535714285714286,"red",18,"Pn","propTrans25",0.285714285714286
"Plankton",329,"1","Freshwater",6,84,8,64,0.0952380952380952,"red",18,"Pn","propTrans25",0.595238095238095
"Plankton",329,"2","Freshwater",6,82,12,59,0.146341463414634,"red",18,"Pn","propTrans25",0.51219512195122
"Plankton",278,"SP_1","Freshwater",10,109,31,64,0.284403669724771,"red",18,"Pn","propTrans25",0.504587155963303
"Plankton",279,"1","Freshwater",10,22,8,7,0.363636363636364,"red",18,"Pn","propTrans25",0.318181818181818
"Plankton",314,"OneidaLake_Buoy 117","Freshwater",15,25,12,10,0.48,"red",18,"Pn","propTrans25",0.32
"Plankton",278,"CR_1","Freshwater",10,91,21,52,0.230769230769231,"red",18,"Pn","propTrans25",0.417582417582418
"Plankton",314,"OneidaLake_Buoy 125","Freshwater",29,27,13,12,0.481481481481481,"red",18,"Pn","propTrans25",0.407407407407407
"Plankton",314,"OneidaLake_Shackelton Point","Freshwater",37,29,14,12,0.482758620689655,"red",18,"Pn","propTrans25",0.379310344827586
"Plankton",280,"ME_NA","Freshwater",16,263,38,186,0.144486692015209,"red",18,"Pn","propTrans25",0.653992395437262
"Plankton",314,"OneidaLake_Three Mile Bay","Freshwater",8,27,13,8,0.481481481481481,"red",18,"Pn","propTrans25",0.296296296296296
"Plant",225,"220","Terrestrial",12,127,66,42,0.519685039370079,"forestgreen",15,"Pt","propTrans25",0.31496062992126
"Plant",225,"303","Terrestrial",12,131,79,39,0.603053435114504,"forestgreen",15,"Pt","propTrans25",0.290076335877863
"Plant",225,"307","Terrestrial",12,153,73,62,0.477124183006536,"forestgreen",15,"Pt","propTrans25",0.34640522875817
"Plant",218,"E_7","Terrestrial",8,43,20,14,0.465116279069767,"forestgreen",15,"Pt","propTrans25",0.325581395348837
"Plant",225,"205","Terrestrial",12,129,64,46,0.496124031007752,"forestgreen",15,"Pt","propTrans25",0.310077519379845
"Plant",218,"E_8","Terrestrial",8,43,13,16,0.302325581395349,"forestgreen",15,"Pt","propTrans25",0.372093023255814
"Plant",225,"208","Terrestrial",12,124,62,44,0.5,"forestgreen",15,"Pt","propTrans25",0.314516129032258
"Plant",225,"259","Terrestrial",12,103,56,36,0.543689320388349,"forestgreen",15,"Pt","propTrans25",0.310679611650485
"Plant",223,"maxgrain_C_2","Terrestrial",9,39,8,26,0.205128205128205,"forestgreen",15,"Pt","propTrans25",0.58974358974359
"Plant",223,"maxgrain_C_1","Terrestrial",10,47,10,27,0.212765957446809,"forestgreen",15,"Pt","propTrans25",0.468085106382979
"Plant",221,"221","Terrestrial",14,99,48,31,0.484848484848485,"forestgreen",15,"Pt","propTrans25",0.242424242424242
"Plant",225,"222","Terrestrial",12,143,80,44,0.559440559440559,"forestgreen",15,"Pt","propTrans25",0.251748251748252
"Plant",223,"maxgrain_G_2","Terrestrial",13,62,12,36,0.193548387096774,"forestgreen",15,"Pt","propTrans25",0.5
"Plant",223,"maxgrain_G_3","Terrestrial",12,66,15,35,0.227272727272727,"forestgreen",15,"Pt","propTrans25",0.46969696969697
"Plant",223,"maxgrain_G_4","Terrestrial",11,56,14,24,0.25,"forestgreen",15,"Pt","propTrans25",0.339285714285714
"Plant",224,"open","Terrestrial",28,55,11,33,0.2,"forestgreen",15,"Pt","propTrans25",0.563636363636364
"Plant",224,"shrub","Terrestrial",18,54,16,30,0.296296296296296,"forestgreen",15,"Pt","propTrans25",0.481481481481481
"Plant",225,"309","Terrestrial",12,132,72,46,0.545454545454545,"forestgreen",15,"Pt","propTrans25",0.325757575757576
"Plant",225,"206","Terrestrial",12,138,72,46,0.521739130434783,"forestgreen",15,"Pt","propTrans25",0.289855072463768
"Plant",322,"SOUTH_S2OPEN","Terrestrial",6,70,28,31,0.4,"forestgreen",15,"Pt","propTrans25",0.271428571428571
"Plant",218,"B_5","Terrestrial",8,46,11,18,0.239130434782609,"forestgreen",15,"Pt","propTrans25",0.391304347826087
"Plant",322,"SOUTH_S3OPEN","Terrestrial",5,61,28,13,0.459016393442623,"forestgreen",15,"Pt","propTrans25",0.213114754098361
"Plant",225,"226","Terrestrial",12,136,64,55,0.470588235294118,"forestgreen",15,"Pt","propTrans25",0.367647058823529
"Plant",223,"maxgrain_C_3","Terrestrial",12,55,13,34,0.236363636363636,"forestgreen",15,"Pt","propTrans25",0.527272727272727
"Plant",223,"maxgrain_C_4","Terrestrial",11,50,9,31,0.18,"forestgreen",15,"Pt","propTrans25",0.54
"Plant",225,"254","Terrestrial",12,101,47,38,0.465346534653465,"forestgreen",15,"Pt","propTrans25",0.356435643564356
"Plant",207,"Toolik_1","Terrestrial",6,17,6,11,0.352941176470588,"forestgreen",15,"Pt","propTrans25",0.352941176470588
"Plant",207,"Toolik_2","Terrestrial",6,14,6,8,0.428571428571429,"forestgreen",15,"Pt","propTrans25",0.214285714285714
"Plant",207,"Toolik_3","Terrestrial",6,16,6,10,0.375,"forestgreen",15,"Pt","propTrans25",0.375
"Plant",225,"308","Terrestrial",12,91,50,28,0.549450549450549,"forestgreen",15,"Pt","propTrans25",0.274725274725275
"Plant",218,"E_6","Terrestrial",8,39,15,10,0.384615384615385,"forestgreen",15,"Pt","propTrans25",0.256410256410256
"Plant",258,"1CF","Terrestrial",9,63,26,31,0.412698412698413,"forestgreen",15,"Pt","propTrans25",0.349206349206349
"Plant",258,"1CO","Terrestrial",9,54,20,24,0.37037037037037,"forestgreen",15,"Pt","propTrans25",0.333333333333333
"Plant",258,"2BF","Terrestrial",9,69,23,33,0.333333333333333,"forestgreen",15,"Pt","propTrans25",0.391304347826087
"Plant",258,"2BO","Terrestrial",9,75,17,43,0.226666666666667,"forestgreen",15,"Pt","propTrans25",0.48
"Plant",222,"SagebrushSteppe","Terrestrial",17,18,16,2,0.888888888888889,"forestgreen",15,"Pt","propTrans25",0.111111111111111
"Plant",225,"238","Terrestrial",12,151,79,51,0.52317880794702,"forestgreen",15,"Pt","propTrans25",0.304635761589404
"Plant",225,"244","Terrestrial",12,147,71,48,0.482993197278912,"forestgreen",15,"Pt","propTrans25",0.272108843537415
"Plant",258,"3BO","Terrestrial",9,83,30,38,0.36144578313253,"forestgreen",15,"Pt","propTrans25",0.325301204819277
"Plant",218,"E_1","Terrestrial",8,30,11,11,0.366666666666667,"forestgreen",15,"Pt","propTrans25",0.366666666666667
"Plant",258,"3CO","Terrestrial",9,82,32,40,0.390243902439024,"forestgreen",15,"Pt","propTrans25",0.402439024390244
"Plant",258,"4BF","Terrestrial",9,72,25,35,0.347222222222222,"forestgreen",15,"Pt","propTrans25",0.402777777777778
"Plant",218,"E_5","Terrestrial",8,46,14,15,0.304347826086957,"forestgreen",15,"Pt","propTrans25",0.326086956521739
"Plant",258,"4CF","Terrestrial",9,71,27,32,0.380281690140845,"forestgreen",15,"Pt","propTrans25",0.366197183098592
"Plant",258,"4CO","Terrestrial",9,65,22,29,0.338461538461538,"forestgreen",15,"Pt","propTrans25",0.369230769230769
"Plant",259,"1","Terrestrial",14,92,36,34,0.391304347826087,"forestgreen",15,"Pt","propTrans25",0.347826086956522
"Plant",322,"SOUTH_S1OPEN","Terrestrial",5,65,21,15,0.323076923076923,"forestgreen",15,"Pt","propTrans25",0.230769230769231
"Plant",218,"B_4","Terrestrial",8,49,15,21,0.306122448979592,"forestgreen",15,"Pt","propTrans25",0.428571428571429
"Plant",218,"B_6","Terrestrial",8,38,10,23,0.263157894736842,"forestgreen",15,"Pt","propTrans25",0.605263157894737
"Plant",218,"A_4","Terrestrial",8,45,19,14,0.422222222222222,"forestgreen",15,"Pt","propTrans25",0.311111111111111
"Plant",258,"3BF","Terrestrial",9,63,23,24,0.365079365079365,"forestgreen",15,"Pt","propTrans25",0.253968253968254
"Plant",218,"B_8","Terrestrial",7,35,15,14,0.428571428571429,"forestgreen",15,"Pt","propTrans25",0.228571428571429
"Plant",258,"3CF","Terrestrial",9,71,30,29,0.422535211267606,"forestgreen",15,"Pt","propTrans25",0.295774647887324
"Plant",218,"C_2","Terrestrial",8,30,14,9,0.466666666666667,"forestgreen",15,"Pt","propTrans25",0.3
"Plant",238,"1","Terrestrial",16,61,20,25,0.327868852459016,"forestgreen",15,"Pt","propTrans25",0.377049180327869
"Plant",258,"4BO","Terrestrial",9,82,29,42,0.353658536585366,"forestgreen",15,"Pt","propTrans25",0.414634146341463
"Plant",238,"3","Terrestrial",16,59,19,24,0.322033898305085,"forestgreen",15,"Pt","propTrans25",0.389830508474576
"Plant",207,"Toolik_4","Terrestrial",6,15,6,9,0.4,"forestgreen",15,"Pt","propTrans25",0.266666666666667
"Plant",225,"317","Terrestrial",12,127,63,43,0.496062992125984,"forestgreen",15,"Pt","propTrans25",0.291338582677165
"Plant",225,"319","Terrestrial",12,110,65,30,0.590909090909091,"forestgreen",15,"Pt","propTrans25",0.227272727272727
"Plant",225,"331","Terrestrial",12,140,69,55,0.492857142857143,"forestgreen",15,"Pt","propTrans25",0.342857142857143
"Plant",225,"343","Terrestrial",12,114,64,42,0.56140350877193,"forestgreen",15,"Pt","propTrans25",0.333333333333333
"Plant",281,"56","Freshwater",22,28,16,8,0.571428571428571,"forestgreen",15,"Pt","propTrans25",0.285714285714286
"Plant",218,"B_7","Terrestrial",8,36,20,8,0.555555555555556,"forestgreen",15,"Pt","propTrans25",0.222222222222222
"Plant",225,"350","Terrestrial",12,132,74,43,0.560606060606061,"forestgreen",15,"Pt","propTrans25",0.287878787878788
"Plant",218,"C_1","Terrestrial",8,37,18,13,0.486486486486487,"forestgreen",15,"Pt","propTrans25",0.351351351351351
"Plant",210,"1_C","Terrestrial",30,110,39,55,0.354545454545455,"forestgreen",15,"Pt","propTrans25",0.463636363636364
"Plant",218,"E_2","Terrestrial",8,53,20,17,0.377358490566038,"forestgreen",15,"Pt","propTrans25",0.320754716981132
"Plant",238,"2","Terrestrial",16,53,18,25,0.339622641509434,"forestgreen",15,"Pt","propTrans25",0.415094339622642
"Plant",218,"E_4","Terrestrial",8,42,16,12,0.380952380952381,"forestgreen",15,"Pt","propTrans25",0.285714285714286
"Plant",258,"1BO","Terrestrial",9,67,25,30,0.373134328358209,"forestgreen",15,"Pt","propTrans25",0.373134328358209
"Plant",217,"d","Terrestrial",17,255,148,68,0.580392156862745,"forestgreen",15,"Pt","propTrans25",0.243137254901961
"Plant",218,"A_1","Terrestrial",8,35,13,17,0.371428571428571,"forestgreen",15,"Pt","propTrans25",0.485714285714286
"Plant",218,"A_10","Terrestrial",8,41,18,16,0.439024390243902,"forestgreen",15,"Pt","propTrans25",0.390243902439024
"Plant",218,"A_2","Terrestrial",8,37,14,9,0.378378378378378,"forestgreen",15,"Pt","propTrans25",0.243243243243243
"Plant",218,"A_3","Terrestrial",8,41,18,13,0.439024390243902,"forestgreen",15,"Pt","propTrans25",0.317073170731707
"Plant",258,"2CF","Terrestrial",9,81,21,47,0.259259259259259,"forestgreen",15,"Pt","propTrans25",0.469135802469136
"Plant",258,"2CO","Terrestrial",9,77,18,40,0.233766233766234,"forestgreen",15,"Pt","propTrans25",0.402597402597403
"Plant",289,"ep37","Terrestrial",12,34,33,0,0.970588235294118,"forestgreen",15,"Pt","propTrans25",0
"Plant",289,"ep38","Terrestrial",13,43,33,3,0.767441860465116,"forestgreen",15,"Pt","propTrans25",0.0697674418604651
"Plant",291,"1","Terrestrial",7,51,22,19,0.431372549019608,"forestgreen",15,"Pt","propTrans25",0.254901960784314
"Plant",218,"A_8","Terrestrial",8,38,17,6,0.447368421052632,"forestgreen",15,"Pt","propTrans25",0.157894736842105
"Plant",218,"A_9","Terrestrial",8,35,13,12,0.371428571428571,"forestgreen",15,"Pt","propTrans25",0.342857142857143
"Plant",322,"CENTRAL_C3OPEN","Terrestrial",2,41,27,0,0.658536585365854,"forestgreen",15,"Pt","propTrans25",0
"Plant",322,"NORTH_N1OPEN","Terrestrial",3,50,29,21,0.58,"forestgreen",15,"Pt","propTrans25",0
"Plant",322,"NORTH_N2OPEN","Terrestrial",4,36,13,14,0.361111111111111,"forestgreen",15,"Pt","propTrans25",0.388888888888889
"Plant",322,"NORTH_N3OPEN","Terrestrial",4,52,24,17,0.461538461538462,"forestgreen",15,"Pt","propTrans25",0.326923076923077
"Plant",238,"6","Terrestrial",16,67,21,27,0.313432835820896,"forestgreen",15,"Pt","propTrans25",0.298507462686567
"Plant",281,"50","Freshwater",22,25,7,13,0.28,"forestgreen",15,"Pt","propTrans25",0.4
"Plant",238,"8","Terrestrial",16,68,22,31,0.323529411764706,"forestgreen",15,"Pt","propTrans25",0.382352941176471
"Plant",225,"346","Terrestrial",12,112,62,33,0.553571428571429,"forestgreen",15,"Pt","propTrans25",0.276785714285714
"Plant",210,"1_A","Terrestrial",23,91,17,52,0.186813186813187,"forestgreen",15,"Pt","propTrans25",0.527472527472527
"Plant",210,"1_B","Terrestrial",24,93,30,53,0.32258064516129,"forestgreen",15,"Pt","propTrans25",0.505376344086022
"Plant",218,"D_8","Terrestrial",8,40,15,12,0.375,"forestgreen",15,"Pt","propTrans25",0.3
"Plant",218,"C_3","Terrestrial",8,40,13,16,0.325,"forestgreen",15,"Pt","propTrans25",0.4
"Plant",218,"C_4","Terrestrial",8,40,13,11,0.325,"forestgreen",15,"Pt","propTrans25",0.275
"Plant",218,"C_5","Terrestrial",8,37,10,16,0.27027027027027,"forestgreen",15,"Pt","propTrans25",0.432432432432432
"Plant",218,"C_6","Terrestrial",8,34,13,11,0.382352941176471,"forestgreen",15,"Pt","propTrans25",0.323529411764706
"Plant",238,"4","Terrestrial",16,61,23,24,0.377049180327869,"forestgreen",15,"Pt","propTrans25",0.344262295081967
"Plant",238,"5","Terrestrial",16,61,22,26,0.360655737704918,"forestgreen",15,"Pt","propTrans25",0.426229508196721
"Plant",289,"ep31","Terrestrial",10,64,38,17,0.59375,"forestgreen",15,"Pt","propTrans25",0.25
"Plant",238,"7","Terrestrial",16,53,23,23,0.433962264150943,"forestgreen",15,"Pt","propTrans25",0.433962264150943
"Plant",289,"ep33","Terrestrial",13,50,43,6,0.86,"forestgreen",15,"Pt","propTrans25",0.12
"Plant",218,"D_3","Terrestrial",8,44,21,11,0.477272727272727,"forestgreen",15,"Pt","propTrans25",0.25
"Plant",289,"ep34","Terrestrial",12,69,57,10,0.826086956521739,"forestgreen",15,"Pt","propTrans25",0.130434782608696
"Plant",218,"A_5","Terrestrial",8,49,22,14,0.448979591836735,"forestgreen",15,"Pt","propTrans25",0.285714285714286
"Plant",218,"A_6","Terrestrial",8,41,17,12,0.414634146341463,"forestgreen",15,"Pt","propTrans25",0.292682926829268
"Plant",213,"213","Terrestrial",22,112,36,60,0.321428571428571,"forestgreen",15,"Pt","propTrans25",0.455357142857143
"Plant",217,"a","Terrestrial",17,236,151,45,0.639830508474576,"forestgreen",15,"Pt","propTrans25",0.173728813559322
"Plant",217,"b","Terrestrial",17,251,157,61,0.625498007968127,"forestgreen",15,"Pt","propTrans25",0.207171314741036
"Plant",217,"c","Terrestrial",17,257,149,71,0.579766536964981,"forestgreen",15,"Pt","propTrans25",0.237354085603113
"Plant",289,"ep3","Terrestrial",16,72,68,3,0.944444444444444,"forestgreen",15,"Pt","propTrans25",0.0416666666666667
"Plant",289,"ep30","Terrestrial",12,71,64,4,0.901408450704225,"forestgreen",15,"Pt","propTrans25",0.0140845070422535
"Plant",218,"B_3","Terrestrial",8,39,17,11,0.435897435897436,"forestgreen",15,"Pt","propTrans25",0.282051282051282
"Plant",289,"ep32","Terrestrial",12,54,48,3,0.888888888888889,"forestgreen",15,"Pt","propTrans25",0.0555555555555556
"Plant",218,"D_2","Terrestrial",8,42,22,10,0.523809523809524,"forestgreen",15,"Pt","propTrans25",0.238095238095238
"Plant",218,"A_7","Terrestrial",8,38,19,11,0.5,"forestgreen",15,"Pt","propTrans25",0.289473684210526
"Plant",238,"9","Terrestrial",16,58,19,28,0.327586206896552,"forestgreen",15,"Pt","propTrans25",0.413793103448276
"Plant",238,"10","Terrestrial",16,62,23,27,0.370967741935484,"forestgreen",15,"Pt","propTrans25",0.32258064516129
"Plant",238,"11","Terrestrial",16,56,20,26,0.357142857142857,"forestgreen",15,"Pt","propTrans25",0.357142857142857
"Plant",218,"B_1","Terrestrial",8,47,17,16,0.361702127659574,"forestgreen",15,"Pt","propTrans25",0.340425531914894
"Plant",289,"ep18","Terrestrial",15,86,78,7,0.906976744186046,"forestgreen",15,"Pt","propTrans25",0.0697674418604651
"Plant",289,"ep19","Terrestrial",13,80,65,10,0.8125,"forestgreen",15,"Pt","propTrans25",0.1125
"Plant",218,"B_0","Terrestrial",6,26,17,9,0.653846153846154,"forestgreen",15,"Pt","propTrans25",0.115384615384615
"Plant",289,"ep35","Terrestrial",13,73,63,4,0.863013698630137,"forestgreen",15,"Pt","propTrans25",0.0547945205479452
"Plant",218,"B_2","Terrestrial",8,42,18,15,0.428571428571429,"forestgreen",15,"Pt","propTrans25",0.357142857142857
"Plant",218,"C_8","Terrestrial",8,38,10,17,0.263157894736842,"forestgreen",15,"Pt","propTrans25",0.447368421052632
"Plant",218,"D_1","Terrestrial",8,50,22,13,0.44,"forestgreen",15,"Pt","propTrans25",0.26
"Plant",218,"E_3","Terrestrial",8,47,15,18,0.319148936170213,"forestgreen",15,"Pt","propTrans25",0.382978723404255
"Plant",238,"12","Terrestrial",16,57,18,22,0.315789473684211,"forestgreen",15,"Pt","propTrans25",0.368421052631579
"Plant",218,"D_7","Terrestrial",8,42,17,13,0.404761904761905,"forestgreen",15,"Pt","propTrans25",0.30952380952381
"Plant",218,"D_4","Terrestrial",8,41,16,11,0.390243902439024,"forestgreen",15,"Pt","propTrans25",0.268292682926829
"Plant",238,"16","Terrestrial",16,58,22,22,0.379310344827586,"forestgreen",15,"Pt","propTrans25",0.327586206896552
"Plant",258,"1BF","Terrestrial",9,62,24,27,0.387096774193548,"forestgreen",15,"Pt","propTrans25",0.354838709677419
"Plant",218,"C_7","Terrestrial",8,41,16,15,0.390243902439024,"forestgreen",15,"Pt","propTrans25",0.365853658536585
"Plant",238,"13","Terrestrial",16,61,21,28,0.344262295081967,"forestgreen",15,"Pt","propTrans25",0.409836065573771
"Plant",218,"D_5","Terrestrial",8,42,17,15,0.404761904761905,"forestgreen",15,"Pt","propTrans25",0.357142857142857
"Plant",218,"D_6","Terrestrial",8,43,15,14,0.348837209302326,"forestgreen",15,"Pt","propTrans25",0.325581395348837
"Plant",289,"ep2","Terrestrial",16,41,34,4,0.829268292682927,"forestgreen",15,"Pt","propTrans25",0.0975609756097561
