sample_date,treatment,replicate,station,depth,cores,sample_divided,surface_area_examined_sq_cm,ridge_or_furrow,species,number_of_seeds,volume_examined_cu_cm
1993-05-19,T3,R1,S1,0-5 cm,10,t,14.18,F,Veronica peregrina L.,37,70.9
1993-05-19,T3,R1,S2,0-5 cm,10,t,14.18,R,Salix spp.,1,70.9
1993-05-19,T3,R1,S2,0-5 cm,10,t,14.18,R,Conyza canadensis (L.) Cronq.,1,70.9
1993-05-19,T3,R1,S2,0-5 cm,10,t,14.18,F,Amaranthus retroflexus L.,1,70.9
1993-05-19,T3,R1,S2,0-5 cm,10,t,14.18,F,Erigeron strigosus Muhl. ex Willd.,1,70.9
1993-05-19,T3,R1,S2,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,6,70.9
1993-05-19,T3,R1,S2,0-5 cm,10,t,14.18,F,Veronica peregrina L.,44,70.9
1993-05-19,T3,R1,S2,0-5 cm,10,t,14.18,R,Arabidopsis thaliana (L.) Heynh.,3,70.9
1993-05-19,T3,R1,S2,0-5 cm,10,t,14.18,R,Capsella bursa-pastoris (L.) Medicus,1,70.9
1993-05-19,T3,R1,S2,0-5 cm,10,t,14.18,R,Chenopodium album L.,5,70.9
1993-05-19,T3,R1,S2,0-5 cm,10,t,14.18,F,Conyza canadensis (L.) Cronq.,1,70.9
1993-05-19,T3,R1,S2,0-5 cm,10,t,14.18,R,Veronica peregrina L.,3,70.9
1993-05-19,T3,R1,S2,0-5 cm,10,t,14.18,F,Arabidopsis thaliana (L.) Heynh.,28,70.9
1993-05-19,T3,R1,S2,0-5 cm,10,t,14.18,F,Capsella bursa-pastoris (L.) Medicus,1,70.9
1993-05-19,T3,R1,S2,0-5 cm,10,t,14.18,F,Chenopodium album L.,5,70.9
1993-05-19,T3,R1,S3,0-5 cm,10,t,14.18,R,Arabidopsis thaliana (L.) Heynh.,7,70.9
1993-05-19,T3,R1,S3,0-5 cm,10,t,14.18,F,Arabidopsis thaliana (L.) Heynh.,7,70.9
1993-05-19,T3,R1,S3,0-5 cm,10,t,14.18,F,Chenopodium album L.,4,70.9
1993-05-19,T3,R1,S3,0-5 cm,10,t,14.18,F,Conyza canadensis (L.) Cronq.,1,70.9
1993-05-19,T3,R1,S3,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,4,70.9
1993-05-19,T3,R1,S3,0-5 cm,10,t,14.18,R,Chenopodium album L.,7,70.9
1993-05-19,T3,R1,S3,0-5 cm,10,t,14.18,R,Salix spp.,1,70.9
1993-05-19,T3,R1,S3,0-5 cm,10,t,14.18,R,unknown Sedge,1,70.9
1993-05-19,T3,R1,S3,0-5 cm,10,t,14.18,R,Veronica peregrina L.,12,70.9
1993-05-19,T3,R1,S3,0-5 cm,10,t,14.18,F,Veronica peregrina L.,48,70.9
1993-05-19,T3,R1,S4,0-5 cm,10,t,14.18,R,unknown Sedge,1,70.9
1993-05-19,T3,R1,S4,0-5 cm,10,t,14.18,F,Amaranthus retroflexus L.,5,70.9
1993-05-19,T3,R1,S4,0-5 cm,10,t,14.18,F,Arabidopsis thaliana (L.) Heynh.,3,70.9
1993-05-19,T3,R1,S4,0-5 cm,10,t,14.18,F,Chenopodium album L.,10,70.9
1993-05-19,T3,R1,S4,0-5 cm,10,t,14.18,F,Conyza canadensis (L.) Cronq.,3,70.9
1993-05-19,T3,R1,S4,0-5 cm,10,t,14.18,F,Erigeron strigosus Muhl. ex Willd.,1,70.9
1993-05-19,T3,R1,S4,0-5 cm,10,t,14.18,F,Potentilla norvegica L.,1,70.9
1993-05-19,T3,R1,S4,0-5 cm,10,t,14.18,F,Veronica peregrina L.,51,70.9
1993-05-19,T3,R1,S4,0-5 cm,10,t,14.18,R,Capsella bursa-pastoris (L.) Medicus,2,70.9
1993-05-19,T3,R1,S4,0-5 cm,10,t,14.18,R,Conyza canadensis (L.) Cronq.,1,70.9
1993-05-19,T3,R1,S5,0-5 cm,10,t,14.18,F,Arabidopsis thaliana (L.) Heynh.,23,70.9
1993-05-19,T3,R1,S5,0-5 cm,10,t,14.18,F,Capsella bursa-pastoris (L.) Medicus,1,70.9
1993-05-19,T3,R1,S5,0-5 cm,10,t,14.18,F,Chenopodium album L.,1,70.9
1993-05-19,T3,R1,S5,0-5 cm,10,t,14.18,F,Conyza canadensis (L.) Cronq.,1,70.9
1993-05-19,T3,R1,S5,0-5 cm,10,t,14.18,F,Lamium purpureum L.,1,70.9
1993-05-19,T3,R1,S5,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,7,70.9
1993-05-19,T3,R1,S5,0-5 cm,10,t,14.18,F,Veronica peregrina L.,7,70.9
1993-05-19,T3,R1,S5,0-5 cm,10,t,14.18,R,Arabidopsis thaliana (L.) Heynh.,2,70.9
1993-05-19,T3,R1,S5,0-5 cm,10,t,14.18,R,Conyza canadensis (L.) Cronq.,5,70.9
1993-05-19,T3,R1,S5,0-5 cm,10,t,14.18,R,Stellaria media (L.) Vill.,7,70.9
1993-05-19,T3,R2,S1,0-5 cm,10,t,14.18,R,Chenopodium album L.,5,70.9
1993-05-19,T3,R2,S1,0-5 cm,10,t,14.18,R,Arabidopsis thaliana (L.) Heynh.,7,70.9
1993-05-19,T3,R2,S1,0-5 cm,10,t,14.18,R,Amaranthus retroflexus L.,2,70.9
1993-05-19,T3,R2,S1,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,1,70.9
1993-05-19,T3,R2,S1,0-5 cm,10,t,14.18,F,Erigeron strigosus Muhl. ex Willd.,1,70.9
1993-05-19,T3,R2,S1,0-5 cm,10,t,14.18,F,Chenopodium album L.,12,70.9
1993-05-19,T3,R2,S1,0-5 cm,10,t,14.18,F,Capsella bursa-pastoris (L.) Medicus,1,70.9
1993-05-19,T3,R2,S1,0-5 cm,10,t,14.18,F,Arabidopsis thaliana (L.) Heynh.,14,70.9
1993-05-19,T3,R2,S2,0-5 cm,10,t,14.18,F,Taraxacum officinale Weber in,1,70.9
1993-05-19,T3,R2,S2,0-5 cm,10,t,14.18,F,Arabidopsis thaliana (L.) Heynh.,1,70.9
1993-05-19,T3,R2,S2,0-5 cm,10,t,14.18,F,Veronica peregrina L.,6,70.9
1993-05-19,T3,R2,S2,0-5 cm,10,t,14.18,R,Amaranthus retroflexus L.,3,70.9
1993-05-19,T3,R2,S2,0-5 cm,10,t,14.18,R,Chenopodium album L.,7,70.9
1993-05-19,T3,R2,S2,0-5 cm,10,t,14.18,R,Erigeron strigosus Muhl. ex Willd.,4,70.9
1993-05-19,T3,R2,S2,0-5 cm,10,t,14.18,R,Potentilla norvegica L.,2,70.9
1993-05-19,T3,R2,S2,0-5 cm,10,t,14.18,R,Veronica peregrina L.,24,70.9
1993-05-19,T3,R2,S2,0-5 cm,10,t,14.18,F,Chenopodium album L.,8,70.9
1993-05-19,T3,R2,S3,0-5 cm,10,t,14.18,R,Chenopodium album L.,1,70.9
1993-05-19,T3,R2,S3,0-5 cm,10,t,14.18,F,Amaranthus retroflexus L.,2,70.9
1993-05-19,T3,R2,S3,0-5 cm,10,t,14.18,F,Arabidopsis thaliana (L.) Heynh.,8,70.9
1993-05-19,T3,R2,S3,0-5 cm,10,t,14.18,F,Chenopodium album L.,5,70.9
1993-05-19,T3,R2,S3,0-5 cm,10,t,14.18,F,Potentilla norvegica L.,3,70.9
1993-05-19,T3,R2,S3,0-5 cm,10,t,14.18,F,unknown Sedge,1,70.9
1993-05-19,T3,R2,S3,0-5 cm,10,t,14.18,R,Amaranthus retroflexus L.,7,70.9
1993-05-19,T3,R2,S3,0-5 cm,10,t,14.18,R,Arabidopsis thaliana (L.) Heynh.,1,70.9
1993-05-19,T3,R2,S3,0-5 cm,10,t,14.18,R,Erigeron strigosus Muhl. ex Willd.,2,70.9
1993-05-19,T3,R2,S3,0-5 cm,10,t,14.18,R,Veronica peregrina L.,6,70.9
1993-05-19,T3,R2,S4,0-5 cm,10,t,14.18,F,unknown Sedge,1,70.9
1993-05-19,T3,R2,S4,0-5 cm,10,t,14.18,R,Amaranthus retroflexus L.,2,70.9
1993-05-19,T3,R2,S4,0-5 cm,10,t,14.18,R,Arabidopsis thaliana (L.) Heynh.,50,70.9
1993-05-19,T3,R2,S4,0-5 cm,10,t,14.18,R,Chenopodium album L.,8,70.9
1993-05-19,T3,R2,S4,0-5 cm,10,t,14.18,R,Conyza canadensis (L.) Cronq.,1,70.9
1993-05-19,T3,R2,S4,0-5 cm,10,t,14.18,R,Erigeron strigosus Muhl. ex Willd.,1,70.9
1993-05-19,T3,R2,S4,0-5 cm,10,t,14.18,R,Veronica officinalis L.,2,70.9
1993-05-19,T3,R2,S4,0-5 cm,10,t,14.18,F,Amaranthus retroflexus L.,2,70.9
1993-05-19,T3,R2,S4,0-5 cm,10,t,14.18,F,Arabidopsis thaliana (L.) Heynh.,1,70.9
1993-05-19,T3,R2,S4,0-5 cm,10,t,14.18,F,Chenopodium album L.,4,70.9
1993-05-19,T3,R2,S4,0-5 cm,10,t,14.18,F,Conyza canadensis (L.) Cronq.,2,70.9
1993-05-19,T3,R2,S5,0-5 cm,10,t,14.18,R,Chenopodium album L.,2,70.9
1993-05-19,T3,R2,S5,0-5 cm,10,t,14.18,F,Arabidopsis thaliana (L.) Heynh.,1,70.9
1993-05-19,T3,R2,S5,0-5 cm,10,t,14.18,F,Chenopodium album L.,7,70.9
1993-05-19,T3,R2,S5,0-5 cm,10,t,14.18,F,Veronica peregrina L.,1,70.9
1993-05-19,T3,R2,S5,0-5 cm,10,t,14.18,R,Amaranthus retroflexus L.,3,70.9
1993-05-19,T3,R2,S5,0-5 cm,10,t,14.18,R,unknown Sedge,2,70.9
1993-05-19,T3,R3,S1,0-5 cm,10,t,14.18,F,unknown Sedge,1,70.9
1993-05-19,T3,R3,S1,0-5 cm,10,t,14.18,F,Solidago canadensis L.,1,70.9
1993-05-19,T3,R3,S1,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,6,70.9
1993-05-19,T3,R3,S1,0-5 cm,10,t,14.18,R,Amaranthus retroflexus L.,1,70.9
1993-05-19,T3,R3,S1,0-5 cm,10,t,14.18,R,Chenopodium album L.,3,70.9
1993-05-19,T3,R3,S1,0-5 cm,10,t,14.18,R,unknown Sedge,1,70.9
1993-05-19,T3,R3,S1,0-5 cm,10,t,14.18,R,Stellaria media (L.) Vill.,4,70.9
1993-05-19,T3,R3,S1,0-5 cm,10,t,14.18,F,Chenopodium album L.,2,70.9
1993-05-19,T3,R3,S1,0-5 cm,10,t,14.18,F,Potentilla norvegica L.,1,70.9
1993-05-19,T3,R3,S2,0-5 cm,10,t,14.18,F,Conyza canadensis (L.) Cronq.,1,70.9
1993-05-19,T3,R3,S2,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,6,70.9
1993-05-19,T3,R3,S2,0-5 cm,10,t,14.18,R,Amaranthus retroflexus L.,1,70.9
1993-05-19,T3,R3,S2,0-5 cm,10,t,14.18,R,Chenopodium album L.,1,70.9
1993-05-19,T3,R3,S2,0-5 cm,10,t,14.18,R,Conyza canadensis (L.) Cronq.,5,70.9
1993-05-19,T3,R3,S2,0-5 cm,10,t,14.18,R,unknown Sedge,9,70.9
1993-05-19,T3,R3,S2,0-5 cm,10,t,14.18,R,Stellaria media (L.) Vill.,1,70.9
1993-05-19,T3,R3,S2,0-5 cm,10,t,14.18,F,Chenopodium album L.,1,70.9
1993-05-19,T3,R3,S3,0-5 cm,10,t,14.18,F,Chenopodium album L.,2,70.9
1993-05-19,T3,R3,S3,0-5 cm,10,t,14.18,F,Amaranthus retroflexus L.,4,70.9
1993-05-19,T3,R3,S3,0-5 cm,10,t,14.18,R,Stellaria media (L.) Vill.,1,70.9
1993-05-19,T3,R3,S3,0-5 cm,10,t,14.18,R,unknown Sedge,1,70.9
1993-05-19,T3,R3,S3,0-5 cm,10,t,14.18,R,Chenopodium album L.,1,70.9
1993-05-19,T3,R3,S3,0-5 cm,10,t,14.18,R,Arabidopsis thaliana (L.) Heynh.,1,70.9
1993-05-19,T3,R3,S3,0-5 cm,10,t,14.18,R,Amaranthus retroflexus L.,2,70.9
1993-05-19,T3,R3,S3,0-5 cm,10,t,14.18,F,unknown Sedge,1,70.9
1993-05-19,T3,R3,S3,0-5 cm,10,t,14.18,F,Conyza canadensis (L.) Cronq.,1,70.9
1993-05-19,T3,R3,S4,0-5 cm,10,t,14.18,R,Chenopodium album L.,1,70.9
1993-05-19,T3,R3,S4,0-5 cm,10,t,14.18,R,Stellaria media (L.) Vill.,3,70.9
1993-05-19,T3,R3,S5,0-5 cm,10,t,14.18,F,Abutilon theophrasti Medikus,1,70.9
1993-05-19,T3,R3,S5,0-5 cm,10,t,14.18,F,Amaranthus retroflexus L.,3,70.9
1993-05-19,T3,R3,S5,0-5 cm,10,t,14.18,F,Arabidopsis thaliana (L.) Heynh.,4,70.9
1993-05-19,T3,R3,S5,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,7,70.9
1993-05-19,T3,R3,S5,0-5 cm,10,t,14.18,R,Amaranthus retroflexus L.,1,70.9
1993-05-19,T3,R3,S5,0-5 cm,10,t,14.18,R,Arabidopsis thaliana (L.) Heynh.,3,70.9
1993-05-19,T3,R3,S5,0-5 cm,10,t,14.18,R,unknown Sedge,1,70.9
1993-05-19,T3,R3,S5,0-5 cm,10,t,14.18,R,Veronica peregrina L.,1,70.9
1993-05-19,T3,R4,S1,0-5 cm,10,t,14.18,F,Arabidopsis thaliana (L.) Heynh.,1,70.9
1993-05-19,T3,R4,S1,0-5 cm,10,t,14.18,F,Amaranthus retroflexus L.,2,70.9
1993-05-19,T3,R4,S1,0-5 cm,10,t,14.18,R,Stellaria media (L.) Vill.,1,70.9
1993-05-19,T3,R4,S1,0-5 cm,10,t,14.18,R,unknown Sedge,1,70.9
1993-05-19,T3,R4,S1,0-5 cm,10,t,14.18,R,Chenopodium album L.,2,70.9
1993-05-19,T3,R4,S1,0-5 cm,10,t,14.18,R,Amaranthus retroflexus L.,5,70.9
1993-05-19,T3,R4,S1,0-5 cm,10,t,14.18,F,Veronica peregrina L.,3,70.9
1993-05-19,T3,R4,S1,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,8,70.9
1993-05-19,T3,R4,S1,0-5 cm,10,t,14.18,F,unknown Sedge,1,70.9
1993-05-19,T3,R4,S1,0-5 cm,10,t,14.18,F,Erigeron strigosus Muhl. ex Willd.,1,70.9
1993-05-19,T3,R4,S1,0-5 cm,10,t,14.18,F,Conyza canadensis (L.) Cronq.,1,70.9
1993-05-19,T3,R4,S1,0-5 cm,10,t,14.18,F,Capsella bursa-pastoris (L.) Medicus,3,70.9
1993-05-19,T3,R4,S2,0-5 cm,10,t,14.18,R,Capsella bursa-pastoris (L.) Medicus,1,70.9
1993-05-19,T3,R4,S2,0-5 cm,10,t,14.18,F,Veronica peregrina L.,1,70.9
1993-05-19,T3,R4,S2,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,2,70.9
1993-05-19,T3,R4,S2,0-5 cm,10,t,14.18,F,Chenopodium album L.,4,70.9
1993-05-19,T3,R4,S2,0-5 cm,10,t,14.18,F,Capsella bursa-pastoris (L.) Medicus,1,70.9
1993-05-19,T3,R4,S2,0-5 cm,10,t,14.18,F,Amaranthus retroflexus L.,1,70.9
1993-05-19,T3,R4,S2,0-5 cm,10,t,14.18,R,Conyza canadensis (L.) Cronq.,1,70.9
1993-05-19,T3,R4,S2,0-5 cm,10,t,14.18,R,Chenopodium album L.,14,70.9
1993-05-19,T3,R4,S3,0-5 cm,10,t,14.18,R,Chenopodium album L.,2,70.9
1993-05-19,T3,R4,S3,0-5 cm,10,t,14.18,R,Arabidopsis thaliana (L.) Heynh.,1,70.9
1993-05-19,T3,R4,S3,0-5 cm,10,t,14.18,R,Amaranthus retroflexus L.,1,70.9
1993-05-19,T3,R4,S3,0-5 cm,10,t,14.18,F,Veronica peregrina L.,8,70.9
1993-05-19,T3,R4,S3,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,2,70.9
1993-05-19,T3,R4,S3,0-5 cm,10,t,14.18,F,Chenopodium album L.,2,70.9
1993-05-19,T3,R4,S3,0-5 cm,10,t,14.18,R,Capsella bursa-pastoris (L.) Medicus,1,70.9
1993-05-19,T3,R4,S4,0-5 cm,10,t,14.18,F,unknown Sedge,1,70.9
1993-05-19,T3,R4,S4,0-5 cm,10,t,14.18,F,Capsella bursa-pastoris (L.) Medicus,1,70.9
1993-05-19,T3,R4,S4,0-5 cm,10,t,14.18,F,Arabidopsis thaliana (L.) Heynh.,1,70.9
1993-05-19,T3,R4,S4,0-5 cm,10,t,14.18,R,Capsella bursa-pastoris (L.) Medicus,1,70.9
1993-05-19,T3,R4,S4,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,1,70.9
1993-05-19,T3,R4,S5,0-5 cm,10,t,14.18,R,Stellaria media (L.) Vill.,2,70.9
1993-05-19,T3,R4,S5,0-5 cm,10,t,14.18,F,Veronica peregrina L.,2,70.9
1993-05-19,T3,R4,S5,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,16,70.9
1993-05-19,T3,R4,S5,0-5 cm,10,t,14.18,R,Chenopodium album L.,4,70.9
1993-05-19,T3,R5,S1,0-5 cm,10,t,14.18,R,Chenopodium album L.,11,70.9
1993-05-19,T3,R5,S1,0-5 cm,10,t,14.18,F,Amaranthus retroflexus L.,2,70.9
1993-05-19,T3,R5,S1,0-5 cm,10,t,14.18,F,Ambrosia artemisiifolia L.,1,70.9
1993-05-19,T3,R5,S1,0-5 cm,10,t,14.18,F,Arabidopsis thaliana (L.) Heynh.,1,70.9
1993-05-19,T3,R5,S1,0-5 cm,10,t,14.18,F,Capsella bursa-pastoris (L.) Medicus,1,70.9
1993-05-19,T3,R5,S1,0-5 cm,10,t,14.18,F,Chenopodium album L.,9,70.9
1993-05-19,T3,R5,S1,0-5 cm,10,t,14.18,F,Oxalis stricta L.,1,70.9
1993-05-19,T3,R5,S1,0-5 cm,10,t,14.18,F,unknown Sedge,1,70.9
1993-05-19,T3,R5,S1,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,6,70.9
1993-05-19,T3,R5,S1,0-5 cm,10,t,14.18,R,Amaranthus retroflexus L.,2,70.9
1993-05-19,T3,R5,S1,0-5 cm,10,t,14.18,R,Arabidopsis thaliana (L.) Heynh.,2,70.9
1993-05-19,T3,R5,S1,0-5 cm,10,t,14.18,R,Capsella bursa-pastoris (L.) Medicus,1,70.9
1993-05-19,T3,R5,S1,0-5 cm,10,t,14.18,R,unknown Sedge,1,70.9
1993-05-19,T3,R5,S1,0-5 cm,10,t,14.18,R,Stellaria media (L.) Vill.,6,70.9
1993-05-19,T3,R5,S2,0-5 cm,10,t,14.18,R,Stellaria media (L.) Vill.,10,70.9
1993-05-19,T3,R5,S2,0-5 cm,10,t,14.18,F,Amaranthus retroflexus L.,1,70.9
1993-05-19,T3,R5,S2,0-5 cm,10,t,14.18,F,Arabidopsis thaliana (L.) Heynh.,5,70.9
1993-05-19,T3,R5,S2,0-5 cm,10,t,14.18,F,Chenopodium album L.,10,70.9
1993-05-19,T3,R5,S2,0-5 cm,10,t,14.18,F,Conyza canadensis (L.) Cronq.,1,70.9
1993-05-19,T3,R5,S2,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,5,70.9
1993-05-19,T3,R5,S2,0-5 cm,10,t,14.18,F,Veronica peregrina L.,1,70.9
1993-05-19,T3,R5,S2,0-5 cm,10,t,14.18,R,Arabidopsis thaliana (L.) Heynh.,1,70.9
1993-05-19,T3,R5,S2,0-5 cm,10,t,14.18,R,Capsella bursa-pastoris (L.) Medicus,16,70.9
1993-05-19,T3,R5,S2,0-5 cm,10,t,14.18,R,Chenopodium album L.,2,70.9
1993-05-19,T3,R5,S2,0-5 cm,10,t,14.18,R,unknown Sedge,1,70.9
1993-05-19,T3,R5,S3,0-5 cm,10,t,14.18,R,unknown Sedge,1,70.9
1993-05-19,T3,R5,S3,0-5 cm,10,t,14.18,F,Amaranthus retroflexus L.,3,70.9
1993-05-19,T3,R5,S3,0-5 cm,10,t,14.18,F,Capsella bursa-pastoris (L.) Medicus,1,70.9
1993-05-19,T3,R5,S3,0-5 cm,10,t,14.18,F,Chenopodium album L.,1,70.9
1993-05-19,T3,R5,S3,0-5 cm,10,t,14.18,F,Conyza canadensis (L.) Cronq.,1,70.9
1993-05-19,T3,R5,S3,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,2,70.9
1993-05-19,T3,R5,S3,0-5 cm,10,t,14.18,R,Chenopodium album L.,1,70.9
1993-05-19,T3,R5,S3,0-5 cm,10,t,14.18,R,Stellaria media (L.) Vill.,1,70.9
1993-05-19,T3,R5,S4,0-5 cm,10,t,14.18,R,unknown Sedge,5,70.9
1993-05-19,T3,R5,S4,0-5 cm,10,t,14.18,F,Amaranthus retroflexus L.,3,70.9
1993-05-19,T3,R5,S4,0-5 cm,10,t,14.18,F,Chenopodium album L.,4,70.9
1993-05-19,T3,R5,S4,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,7,70.9
1993-05-19,T3,R5,S4,0-5 cm,10,t,14.18,F,Veronica peregrina L.,1,70.9
1993-05-19,T3,R5,S4,0-5 cm,10,t,14.18,R,Amaranthus retroflexus L.,1,70.9
1993-05-19,T3,R5,S4,0-5 cm,10,t,14.18,R,Persicaria maculosa  Gray,1,70.9
1993-05-19,T3,R5,S4,0-5 cm,10,t,14.18,R,Veronica peregrina L.,5,70.9
1993-05-19,T3,R5,S4,0-5 cm,10,t,14.18,R,Stellaria media (L.) Vill.,4,70.9
1993-05-19,T3,R5,S5,0-5 cm,10,t,14.18,F,Oxalis stricta L.,1,70.9
1993-05-19,T3,R5,S5,0-5 cm,10,t,14.18,F,Arabidopsis thaliana (L.) Heynh.,10,70.9
1993-05-19,T3,R5,S5,0-5 cm,10,t,14.18,F,Capsella bursa-pastoris (L.) Medicus,23,70.9
1993-05-19,T3,R5,S5,0-5 cm,10,t,14.18,F,Chenopodium album L.,5,70.9
1993-05-19,T3,R5,S5,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,11,70.9
1993-05-19,T3,R5,S5,0-5 cm,10,t,14.18,F,Veronica peregrina L.,8,70.9
1993-05-19,T3,R5,S5,0-5 cm,10,t,14.18,R,Chenopodium album L.,1,70.9
1993-05-19,T3,R5,S5,0-5 cm,10,t,14.18,R,Conyza canadensis (L.) Cronq.,1,70.9
1993-05-19,T3,R5,S5,0-5 cm,10,t,14.18,R,Mollugo verticillata L.,1,70.9
1993-05-19,T3,R5,S5,0-5 cm,10,t,14.18,R,Stellaria media (L.) Vill.,3,70.9
1993-05-19,T3,R6,S1,0-5 cm,10,t,14.18,F,Veronica peregrina L.,5,70.9
1993-05-19,T3,R6,S1,0-5 cm,10,t,14.18,R,Arabidopsis thaliana (L.) Heynh.,8,70.9
1993-05-19,T3,R6,S1,0-5 cm,10,t,14.18,R,Panicum capillare L.,2,70.9
1993-05-19,T3,R6,S1,0-5 cm,10,t,14.18,R,Rumex obtusifolius L.,1,70.9
1993-05-19,T3,R6,S1,0-5 cm,10,t,14.18,R,Stellaria media (L.) Vill.,9,70.9
1993-05-19,T3,R6,S1,0-5 cm,10,t,14.18,R,Veronica peregrina L.,4,70.9
1993-05-19,T3,R6,S1,0-5 cm,10,t,14.18,F,Chenopodium album L.,5,70.9
1993-05-19,T3,R6,S1,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,12,70.9
1993-05-19,T3,R6,S2,0-5 cm,10,t,14.18,R,Conyza canadensis (L.) Cronq.,1,70.9
1993-05-19,T3,R6,S2,0-5 cm,10,t,14.18,R,Mollugo verticillata L.,1,70.9
1993-05-19,T3,R6,S2,0-5 cm,10,t,14.18,R,Stellaria media (L.) Vill.,3,70.9
1993-05-19,T3,R6,S2,0-5 cm,10,t,14.18,R,Panicum capillare L.,5,70.9
1993-05-19,T3,R6,S2,0-5 cm,10,t,14.18,F,Arabidopsis thaliana (L.) Heynh.,1,70.9
1993-05-19,T3,R6,S2,0-5 cm,10,t,14.18,F,Capsella bursa-pastoris (L.) Medicus,3,70.9
1993-05-19,T3,R6,S2,0-5 cm,10,t,14.18,F,Lamium purpureum L.,2,70.9
1993-05-19,T3,R6,S2,0-5 cm,10,t,14.18,F,Mollugo verticillata L.,3,70.9
1993-05-19,T3,R6,S2,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,10,70.9
1993-05-19,T3,R6,S2,0-5 cm,10,t,14.18,F,Veronica peregrina L.,1,70.9
1993-05-19,T3,R6,S2,0-5 cm,10,t,14.18,R,Capsella bursa-pastoris (L.) Medicus,1,70.9
1993-05-19,T3,R6,S3,0-5 cm,10,t,14.18,R,Stellaria media (L.) Vill.,7,70.9
1993-05-19,T3,R6,S3,0-5 cm,10,t,14.18,F,Arabidopsis thaliana (L.) Heynh.,3,70.9
1993-05-19,T3,R6,S3,0-5 cm,10,t,14.18,F,Capsella bursa-pastoris (L.) Medicus,3,70.9
1993-05-19,T3,R6,S3,0-5 cm,10,t,14.18,F,Chenopodium album L.,9,70.9
1993-05-19,T3,R6,S3,0-5 cm,10,t,14.18,F,Mollugo verticillata L.,1,70.9
1993-05-19,T3,R6,S3,0-5 cm,10,t,14.18,F,Potentilla norvegica L.,2,70.9
1993-05-19,T3,R6,S3,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,5,70.9
1993-05-19,T3,R6,S3,0-5 cm,10,t,14.18,F,Veronica peregrina L.,1,70.9
1993-05-19,T3,R6,S3,0-5 cm,10,t,14.18,R,Arabidopsis thaliana (L.) Heynh.,4,70.9
1993-05-19,T3,R6,S3,0-5 cm,10,t,14.18,R,Capsella bursa-pastoris (L.) Medicus,3,70.9
1993-05-19,T3,R6,S3,0-5 cm,10,t,14.18,R,Chenopodium album L.,5,70.9
1993-05-19,T3,R6,S3,0-5 cm,10,t,14.18,R,Mollugo verticillata L.,1,70.9
1993-05-19,T3,R6,S3,0-5 cm,10,t,14.18,R,Potentilla norvegica L.,1,70.9
1993-05-19,T3,R6,S3,0-5 cm,10,t,14.18,R,unknown Sedge,1,70.9
1993-05-19,T3,R6,S3,0-5 cm,10,t,14.18,R,Veronica peregrina L.,2,70.9
1993-05-19,T3,R6,S4,0-5 cm,10,t,14.18,F,unknown Sedge,1,70.9
1993-05-19,T3,R6,S4,0-5 cm,10,t,14.18,F,Amaranthus retroflexus L.,1,70.9
1993-05-19,T3,R6,S4,0-5 cm,10,t,14.18,F,Capsella bursa-pastoris (L.) Medicus,1,70.9
1993-05-19,T3,R6,S4,0-5 cm,10,t,14.18,F,Potentilla norvegica L.,18,70.9
1993-05-19,T3,R6,S4,0-5 cm,10,t,14.18,F,Stellaria media (L.) Vill.,5,70.9
1993-05-19,T3,R6,S4,0-5 cm,10,t,14.18,R,Amaranthus retroflexus L.,2,70.9
1993-05-19,T3,R6,S4,0-5 cm,10,t,14.18,R,Capsella bursa-pastoris (L.) Medicus,1,70.9
1993-05-19,T3,R6,S4,0-5 cm,10,t,14.18,R,Chenopodium album L.,1,70.9
1993-05-19,T3,R6,S4,0-5 cm,10,t,14.18,R,Mollugo verticillata L.,1,70.9
1993-05-19,T3,R6,S4,0-5 cm,10,t,14.18,R,Potentilla norvegica L.,9,70.9
1993-05-19,T3,R6,S5,0-5 cm,10,t,14.18,R,Veronica peregrina L.,2,70.9
1993-05-19,T3,R6,S5,0-5 cm,10,t,14.18,F,Arabidopsis thaliana (L.) Heynh.,3,70.9
1993-05-19,T3,R6,S5,0-5 cm,10,t,14.18,F,Capsella bursa-pastoris (L.) Medicus,1,70.9
1993-05-19,T3,R6,S5,0-5 cm,10,t,14.18,F,Chenopodium album L.,2,70.9
